"param_num","sim_num","model","estimator","basis_dim","sigma_type","AIPW_estimate","HOIF_correction","ATE_estimate","true_ATE","bias","magnitude","noise","confounding"
18,37,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.204437457765641,-0.477255811628231,-0.681693269393872,0.125600495893383,-0.807293765287255,0,0,1
18,37,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.204437457765641,-0.771850919580638,-0.976288377346279,0.125600495893383,-1.10188887323966,0,0,1
18,37,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.204437457765641,213.670605142655,213.46616768489,0.125600495893383,213.340567188996,0,0,1
18,38,"glm","AIPW",NA,NA,-0.0261293604463522,NA,-0.0261293604463522,0.125600495893383,-0.151729856339735,0,0,1
18,38,"glm","HOIF_basis_dim25",25,"tr1",-0.0261293604463522,-0.390690313751182,-0.416819674197534,0.125600495893383,-0.542420170090917,0,0,1
18,38,"glm","HOIF_basis_dim261",261,"tr2",-0.0261293604463522,0.364113131337441,0.337983770891088,0.125600495893383,0.212383274997705,0,0,1
18,38,"glm","HOIF_basis_dim1485",1485,"tr3",-0.0261293604463522,-339.687748415858,-339.713877776304,0.125600495893383,-339.839478272197,0,0,1
18,38,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.0261293604463522,-0.392263734268968,-0.41839309471532,0.125600495893383,-0.543993590608703,0,0,1
18,38,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.0261293604463522,-0.600773212690801,-0.626902573137153,0.125600495893383,-0.752503069030536,0,0,1
18,38,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.0261293604463522,-4.59402261720478,-4.62015197765114,0.125600495893383,-4.74575247354452,0,0,1
18,39,"glm","AIPW",NA,NA,-0.488965970660845,NA,-0.488965970660845,0.125600495893383,-0.614566466554228,0,0,1
18,39,"glm","HOIF_basis_dim25",25,"tr1",-0.488965970660845,-0.617130935410435,-1.10609690607128,0.125600495893383,-1.23169740196466,0,0,1
18,39,"glm","HOIF_basis_dim261",261,"tr2",-0.488965970660845,1.11961645061076,0.630650479949912,0.125600495893383,0.505049984056529,0,0,1
18,39,"glm","HOIF_basis_dim1485",1485,"tr3",-0.488965970660845,266.015802902828,265.526836932167,0.125600495893383,265.401236436274,0,0,1
18,39,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.488965970660845,-0.612116416070971,-1.10108238673182,0.125600495893383,-1.2266828826252,0,0,1
18,39,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.488965970660845,9347580.66071787,9347580.1717519,0.125600495893383,9347580.0461514,0,0,1
18,39,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.488965970660845,-0.711773470133588,-1.20073944079443,0.125600495893383,-1.32633993668782,0,0,1
18,40,"glm","AIPW",NA,NA,-0.535004962457552,NA,-0.535004962457552,0.125600495893383,-0.660605458350935,0,0,1
18,40,"glm","HOIF_basis_dim25",25,"tr1",-0.535004962457552,-0.560053373084217,-1.09505833554177,0.125600495893383,-1.22065883143515,0,0,1
18,40,"glm","HOIF_basis_dim261",261,"tr2",-0.535004962457552,-38.1471177332312,-38.6821226956888,0.125600495893383,-38.8077231915821,0,0,1
18,40,"glm","HOIF_basis_dim1485",1485,"tr3",-0.535004962457552,428.800589596639,428.265584634182,0.125600495893383,428.139984138288,0,0,1
18,40,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.535004962457552,-0.557595786741478,-1.09260074919903,0.125600495893383,-1.21820124509241,0,0,1
18,40,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.535004962457552,-332043.278993695,-332043.813998657,0.125600495893383,-332043.939599153,0,0,1
18,40,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.535004962457552,-0.718330137302484,-1.25333509976004,0.125600495893383,-1.37893559565342,0,0,1
18,41,"glm","AIPW",NA,NA,0.433098960494569,NA,0.433098960494569,0.125600495893383,0.307498464601186,0,0,1
18,41,"glm","HOIF_basis_dim25",25,"tr1",0.433098960494569,-0.212023726626274,0.221075233868295,0.125600495893383,0.0954747379749117,0,0,1
18,41,"glm","HOIF_basis_dim261",261,"tr2",0.433098960494569,-25.6045841027087,-25.1714851422141,0.125600495893383,-25.2970856381075,0,0,1
18,41,"glm","HOIF_basis_dim1485",1485,"tr3",0.433098960494569,148.345395829652,148.778494790147,0.125600495893383,148.652894294254,0,0,1
18,41,"glm","HOIF_basis_dim25",25,"nlshrink1",0.433098960494569,-0.215452171197735,0.217646789296834,0.125600495893383,0.092046293403451,0,0,1
18,41,"glm","HOIF_basis_dim261",261,"nlshrink2",0.433098960494569,-523832.46381628,-523832.030717319,0.125600495893383,-523832.156317815,0,0,1
18,41,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.433098960494569,-0.773441554407104,-0.340342593912536,0.125600495893383,-0.465943089805918,0,0,1
18,42,"glm","AIPW",NA,NA,-0.232969507063966,NA,-0.232969507063966,0.125600495893383,-0.358570002957349,0,0,1
18,42,"glm","HOIF_basis_dim25",25,"tr1",-0.232969507063966,-0.383440189425372,-0.616409696489339,0.125600495893383,-0.742010192382722,0,0,1
18,42,"glm","HOIF_basis_dim261",261,"tr2",-0.232969507063966,-42.473891585708,-42.706861092772,0.125600495893383,-42.8324615886653,0,0,1
18,42,"glm","HOIF_basis_dim1485",1485,"tr3",-0.232969507063966,-269.642705117341,-269.875674624405,0.125600495893383,-270.001275120299,0,0,1
18,42,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.232969507063966,-0.381223465456899,-0.614192972520865,0.125600495893383,-0.739793468414248,0,0,1
18,42,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.232969507063966,-0.546712541355039,-0.779682048419005,0.125600495893383,-0.905282544312388,0,0,1
18,42,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.232969507063966,-0.496454727743927,-0.729424234807893,0.125600495893383,-0.855024730701276,0,0,1
18,43,"glm","AIPW",NA,NA,-0.378982424856299,NA,-0.378982424856299,0.125600495893383,-0.504582920749682,0,0,1
18,43,"glm","HOIF_basis_dim25",25,"tr1",-0.378982424856299,-0.502737601990982,-0.881720026847281,0.125600495893383,-1.00732052274066,0,0,1
18,43,"glm","HOIF_basis_dim261",261,"tr2",-0.378982424856299,-4.73456464270128,-5.11354706755758,0.125600495893383,-5.23914756345096,0,0,1
18,43,"glm","HOIF_basis_dim1485",1485,"tr3",-0.378982424856299,-15.6533574593516,-16.0323398842079,0.125600495893383,-16.1579403801013,0,0,1
18,43,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.378982424856299,-0.500850060791392,-0.879832485647691,0.125600495893383,-1.00543298154107,0,0,1
18,43,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.378982424856299,8355193.23023201,8355192.85124959,0.125600495893383,8355192.72564909,0,0,1
18,43,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.378982424856299,-0.690745821388943,-1.06972824624524,0.125600495893383,-1.19532874213863,0,0,1
18,44,"glm","AIPW",NA,NA,-0.542656666230787,NA,-0.542656666230787,0.125600495893383,-0.66825716212417,0,0,1
18,44,"glm","HOIF_basis_dim25",25,"tr1",-0.542656666230787,-0.594456266037648,-1.13711293226844,0.125600495893383,-1.26271342816182,0,0,1
18,44,"glm","HOIF_basis_dim261",261,"tr2",-0.542656666230787,-25.5934650034856,-26.1361216697164,0.125600495893383,-26.2617221656097,0,0,1
18,44,"glm","HOIF_basis_dim1485",1485,"tr3",-0.542656666230787,-390.732062447106,-391.274719113336,0.125600495893383,-391.40031960923,0,0,1
18,44,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.542656666230787,-0.590951130613878,-1.13360779684467,0.125600495893383,-1.25920829273805,0,0,1
18,44,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.542656666230787,-91592.4787024122,-91593.0213590784,0.125600495893383,-91593.1469595743,0,0,1
18,44,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.542656666230787,-0.671039168876956,-1.21369583510774,0.125600495893383,-1.33929633100113,0,0,1
18,45,"glm","AIPW",NA,NA,-0.00320310396823284,NA,-0.00320310396823284,0.125600495893383,-0.128803599861616,0,0,1
18,45,"glm","HOIF_basis_dim25",25,"tr1",-0.00320310396823284,-0.528110084196248,-0.531313188164481,0.125600495893383,-0.656913684057864,0,0,1
18,45,"glm","HOIF_basis_dim261",261,"tr2",-0.00320310396823284,20.1047903484136,20.1015872444454,0.125600495893383,19.975986748552,0,0,1
18,45,"glm","HOIF_basis_dim1485",1485,"tr3",-0.00320310396823284,-616.842462514956,-616.845665618924,0.125600495893383,-616.971266114818,0,0,1
18,45,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.00320310396823284,-0.524359291138188,-0.527562395106421,0.125600495893383,-0.653162890999804,0,0,1
18,45,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.00320310396823284,-0.50737729189397,-0.510580395862202,0.125600495893383,-0.636180891755585,0,0,1
18,45,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.00320310396823284,-0.763722252612209,-0.766925356580442,0.125600495893383,-0.892525852473825,0,0,1
18,46,"glm","AIPW",NA,NA,-0.503776945221729,NA,-0.503776945221729,0.125600495893383,-0.629377441115112,0,0,1
18,46,"glm","HOIF_basis_dim25",25,"tr1",-0.503776945221729,-0.684049902337361,-1.18782684755909,0.125600495893383,-1.31342734345247,0,0,1
18,46,"glm","HOIF_basis_dim261",261,"tr2",-0.503776945221729,-5.06556213723586,-5.56933908245759,0.125600495893383,-5.69493957835098,0,0,1
18,46,"glm","HOIF_basis_dim1485",1485,"tr3",-0.503776945221729,-142.41857382042,-142.922350765642,0.125600495893383,-143.047951261535,0,0,1
18,46,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.503776945221729,-0.680817973075843,-1.18459491829757,0.125600495893383,-1.31019541419095,0,0,1
18,46,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.503776945221729,-0.780868253312276,-1.284645198534,0.125600495893383,-1.41024569442739,0,0,1
18,46,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.503776945221729,-0.344227321378771,-0.8480042666005,0.125600495893383,-0.973604762493882,0,0,1
18,47,"glm","AIPW",NA,NA,-0.395120590881867,NA,-0.395120590881867,0.125600495893383,-0.52072108677525,0,0,1
18,47,"glm","HOIF_basis_dim25",25,"tr1",-0.395120590881867,-0.484743980070938,-0.879864570952805,0.125600495893383,-1.00546506684619,0,0,1
18,47,"glm","HOIF_basis_dim261",261,"tr2",-0.395120590881867,-10.4344203285185,-10.8295409194004,0.125600495893383,-10.9551414152938,0,0,1
18,47,"glm","HOIF_basis_dim1485",1485,"tr3",-0.395120590881867,70.6964076437452,70.3012870528634,0.125600495893383,70.17568655697,0,0,1
18,47,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.395120590881867,-0.482068923921341,-0.877189514803208,0.125600495893383,-1.00279001069659,0,0,1
18,47,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.395120590881867,28745837.8016701,28745837.4065496,0.125600495893383,28745837.2809491,0,0,1
18,47,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.395120590881867,-0.787810900272779,-1.18293149115465,0.125600495893383,-1.30853198704803,0,0,1
18,48,"glm","AIPW",NA,NA,-0.622977014975686,NA,-0.622977014975686,0.125600495893383,-0.748577510869069,0,0,1
18,48,"glm","HOIF_basis_dim25",25,"tr1",-0.622977014975686,-0.86356514075243,-1.48654215572812,0.125600495893383,-1.6121426516215,0,0,1
18,48,"glm","HOIF_basis_dim261",261,"tr2",-0.622977014975686,-81.3898167986739,-82.0127938136496,0.125600495893383,-82.138394309543,0,0,1
18,48,"glm","HOIF_basis_dim1485",1485,"tr3",-0.622977014975686,-96.2939733185245,-96.9169503335001,0.125600495893383,-97.0425508293935,0,0,1
18,48,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.622977014975686,-0.859957308068011,-1.4829343230437,0.125600495893383,-1.60853481893708,0,0,1
18,48,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.622977014975686,145406172.31101,145406171.688033,0.125600495893383,145406171.562432,0,0,1
18,48,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.622977014975686,-0.653166297500198,-1.27614331247588,0.125600495893383,-1.40174380836927,0,0,1
18,49,"glm","AIPW",NA,NA,-0.527478400456989,NA,-0.527478400456989,0.125600495893383,-0.653078896350372,0,0,1
18,49,"glm","HOIF_basis_dim25",25,"tr1",-0.527478400456989,-0.612840487749057,-1.14031888820605,0.125600495893383,-1.26591938409943,0,0,1
18,49,"glm","HOIF_basis_dim261",261,"tr2",-0.527478400456989,-9.46482888648637,-9.99230728694336,0.125600495893383,-10.1179077828367,0,0,1
18,49,"glm","HOIF_basis_dim1485",1485,"tr3",-0.527478400456989,-1216.06713347359,-1216.59461187405,0.125600495893383,-1216.72021236994,0,0,1
18,49,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.527478400456989,-0.608461660649593,-1.13594006110658,0.125600495893383,-1.26154055699996,0,0,1
18,49,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.527478400456989,11618757.577882,11618757.0504036,0.125600495893383,11618756.9248031,0,0,1
18,49,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.527478400456989,-0.65847729768707,-1.18595569814406,0.125600495893383,-1.31155619403744,0,0,1
18,50,"glm","AIPW",NA,NA,-0.448636399734403,NA,-0.448636399734403,0.125600495893383,-0.574236895627785,0,0,1
18,50,"glm","HOIF_basis_dim25",25,"tr1",-0.448636399734403,-0.509135269773765,-0.957771669508168,0.125600495893383,-1.08337216540155,0,0,1
18,50,"glm","HOIF_basis_dim261",261,"tr2",-0.448636399734403,-23.4690860171958,-23.9177224169302,0.125600495893383,-24.0433229128236,0,0,1
18,50,"glm","HOIF_basis_dim1485",1485,"tr3",-0.448636399734403,-441.44605148589,-441.894687885624,0.125600495893383,-442.020288381518,0,0,1
18,50,"glm","HOIF_basis_dim25",25,"nlshrink1",-0.448636399734403,-0.504116469972021,-0.952752869706423,0.125600495893383,-1.07835336559981,0,0,1
18,50,"glm","HOIF_basis_dim261",261,"nlshrink2",-0.448636399734403,-0.389979049576618,-0.838615449311021,0.125600495893383,-0.964215945204404,0,0,1
18,50,"glm","HOIF_basis_dim1485",1485,"nlshrink3",-0.448636399734403,-0.643589136989774,-1.09222553672418,0.125600495893383,-1.21782603261756,0,0,1
19,1,"glm","AIPW",NA,NA,0.115332291085237,NA,0.115332291085237,0.125600495893383,-0.0102682048081459,0,1,0
19,1,"glm","HOIF_basis_dim25",25,"tr1",0.115332291085237,-0.0233422722337333,0.0919900188515037,0.125600495893383,-0.0336104770418792,0,1,0
19,1,"glm","HOIF_basis_dim261",261,"tr2",0.115332291085237,-0.182368591908714,-0.0670363008234774,0.125600495893383,-0.19263679671686,0,1,0
19,1,"glm","HOIF_basis_dim1485",1485,"tr3",0.115332291085237,-126.246408078495,-126.13107578741,0.125600495893383,-126.256676283303,0,1,0
19,1,"glm","HOIF_basis_dim25",25,"nlshrink1",0.115332291085237,-0.0232679964351141,0.0920642946501229,0.125600495893383,-0.03353620124326,0,1,0
19,1,"glm","HOIF_basis_dim261",261,"nlshrink2",0.115332291085237,-0.0766353305233039,0.0386969605619331,0.125600495893383,-0.0869035353314498,0,1,0
19,1,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.115332291085237,0.984615005995595,1.09994729708083,0.125600495893383,0.974346801187449,0,1,0
19,2,"glm","AIPW",NA,NA,0.16304054701173,NA,0.16304054701173,0.125600495893383,0.0374400511183468,0,1,0
19,2,"glm","HOIF_basis_dim25",25,"tr1",0.16304054701173,-0.00584265236749694,0.157197894644233,0.125600495893383,0.0315973987508499,0,1,0
19,2,"glm","HOIF_basis_dim261",261,"tr2",0.16304054701173,-0.375182339883614,-0.212141792871885,0.125600495893383,-0.337742288765268,0,1,0
19,2,"glm","HOIF_basis_dim1485",1485,"tr3",0.16304054701173,-576.105238823626,-575.942198276614,0.125600495893383,-576.067798772508,0,1,0
19,2,"glm","HOIF_basis_dim25",25,"nlshrink1",0.16304054701173,-0.00642909593345538,0.156611451078274,0.125600495893383,0.0310109551848914,0,1,0
19,2,"glm","HOIF_basis_dim261",261,"nlshrink2",0.16304054701173,-2.7933565701455,-2.63031602313377,0.125600495893383,-2.75591651902715,0,1,0
19,2,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.16304054701173,-0.130108861865227,0.0329316851465032,0.125600495893383,-0.0926688107468797,0,1,0
19,3,"glm","AIPW",NA,NA,0.128733650682635,NA,0.128733650682635,0.125600495893383,0.00313315478925213,0,1,0
19,3,"glm","HOIF_basis_dim25",25,"tr1",0.128733650682635,-0.0255864059682048,0.10314724471443,0.125600495893383,-0.0224532511789527,0,1,0
19,3,"glm","HOIF_basis_dim261",261,"tr2",0.128733650682635,-0.308543061403654,-0.179809410721019,0.125600495893383,-0.305409906614401,0,1,0
19,3,"glm","HOIF_basis_dim1485",1485,"tr3",0.128733650682635,-274.847296173521,-274.718562522839,0.125600495893383,-274.844163018732,0,1,0
19,3,"glm","HOIF_basis_dim25",25,"nlshrink1",0.128733650682635,-0.025459943377984,0.103273707304651,0.125600495893383,-0.0223267885887319,0,1,0
19,3,"glm","HOIF_basis_dim261",261,"nlshrink2",0.128733650682635,-17.1582110369764,-17.0294773862937,0.125600495893383,-17.1550778821871,0,1,0
19,3,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.128733650682635,-0.247668438089445,-0.11893478740681,0.125600495893383,-0.244535283300193,0,1,0
19,4,"glm","AIPW",NA,NA,0.0684806829177781,NA,0.0684806829177781,0.125600495893383,-0.0571198129756048,0,1,0
19,4,"glm","HOIF_basis_dim25",25,"tr1",0.0684806829177781,-0.0299528219829256,0.0385278609348525,0.125600495893383,-0.0870726349585304,0,1,0
19,4,"glm","HOIF_basis_dim261",261,"tr2",0.0684806829177781,-0.0811016366165557,-0.0126209536987776,0.125600495893383,-0.13822144959216,0,1,0
19,4,"glm","HOIF_basis_dim1485",1485,"tr3",0.0684806829177781,-178.043610004229,-177.975129321312,0.125600495893383,-178.100729817205,0,1,0
19,4,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0684806829177781,-0.030281004872572,0.0381996780452061,0.125600495893383,-0.0874008178481768,0,1,0
19,4,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0684806829177781,90.2428268922734,90.3113075751912,0.125600495893383,90.1857070792978,0,1,0
19,4,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0684806829177781,-1104.0532214649,-1103.98474078198,0.125600495893383,-1104.11034127788,0,1,0
19,5,"glm","AIPW",NA,NA,0.0288847609775993,NA,0.0288847609775993,0.125600495893383,-0.0967157349157836,0,1,0
19,5,"glm","HOIF_basis_dim25",25,"tr1",0.0288847609775993,-0.0525257265567329,-0.0236409655791337,0.125600495893383,-0.149241461472517,0,1,0
19,5,"glm","HOIF_basis_dim261",261,"tr2",0.0288847609775993,-0.0694949249852432,-0.0406101640076439,0.125600495893383,-0.166210659901027,0,1,0
19,5,"glm","HOIF_basis_dim1485",1485,"tr3",0.0288847609775993,122.710310792547,122.739195553525,0.125600495893383,122.613595057631,0,1,0
19,5,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0288847609775993,-0.0520693713040504,-0.0231846103264511,0.125600495893383,-0.148785106219834,0,1,0
19,5,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0288847609775993,-20.9366560353911,-20.9077712744135,0.125600495893383,-21.0333717703069,0,1,0
19,5,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0288847609775993,-0.18826700120394,-0.159382240226341,0.125600495893383,-0.284982736119724,0,1,0
19,6,"glm","AIPW",NA,NA,0.100046665184671,NA,0.100046665184671,0.125600495893383,-0.0255538307087117,0,1,0
19,6,"glm","HOIF_basis_dim25",25,"tr1",0.100046665184671,-0.0476676061391412,0.05237905904553,0.125600495893383,-0.0732214368478529,0,1,0
19,6,"glm","HOIF_basis_dim261",261,"tr2",0.100046665184671,-0.102991254617787,-0.00294458943311572,0.125600495893383,-0.128545085326499,0,1,0
19,6,"glm","HOIF_basis_dim1485",1485,"tr3",0.100046665184671,458.778726554018,458.878773219202,0.125600495893383,458.753172723309,0,1,0
19,6,"glm","HOIF_basis_dim25",25,"nlshrink1",0.100046665184671,-0.047556457643916,0.0524902075407552,0.125600495893383,-0.0731102883526277,0,1,0
19,6,"glm","HOIF_basis_dim261",261,"nlshrink2",0.100046665184671,-184.404838903208,-184.304792238023,0.125600495893383,-184.430392733917,0,1,0
19,6,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.100046665184671,-0.171551930880678,-0.071505265696007,0.125600495893383,-0.19710576158939,0,1,0
19,7,"glm","AIPW",NA,NA,0.109593853720409,NA,0.109593853720409,0.125600495893383,-0.0160066421729739,0,1,0
19,7,"glm","HOIF_basis_dim25",25,"tr1",0.109593853720409,-0.0389332190161539,0.0706606347042551,0.125600495893383,-0.0549398611891278,0,1,0
19,7,"glm","HOIF_basis_dim261",261,"tr2",0.109593853720409,-0.187682164733118,-0.0780883110127091,0.125600495893383,-0.203688806906092,0,1,0
19,7,"glm","HOIF_basis_dim1485",1485,"tr3",0.109593853720409,-66.1098876391093,-66.0002937853889,0.125600495893383,-66.1258942812823,0,1,0
19,7,"glm","HOIF_basis_dim25",25,"nlshrink1",0.109593853720409,-0.0385139962835861,0.0710798574368229,0.125600495893383,-0.05452063845656,0,1,0
19,7,"glm","HOIF_basis_dim261",261,"nlshrink2",0.109593853720409,-0.0777818749250654,0.0318119787953436,0.125600495893383,-0.0937885170980393,0,1,0
19,7,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.109593853720409,-0.131057877341543,-0.0214640236211338,0.125600495893383,-0.147064519514517,0,1,0
19,8,"glm","AIPW",NA,NA,0.0557101316404823,NA,0.0557101316404823,0.125600495893383,-0.0698903642529006,0,1,0
19,8,"glm","HOIF_basis_dim25",25,"tr1",0.0557101316404823,-0.0512437186418446,0.00446641299863778,0.125600495893383,-0.121134082894745,0,1,0
19,8,"glm","HOIF_basis_dim261",261,"tr2",0.0557101316404823,-0.300660806595855,-0.244950674955372,0.125600495893383,-0.370551170848755,0,1,0
19,8,"glm","HOIF_basis_dim1485",1485,"tr3",0.0557101316404823,-95.5298906870037,-95.4741805553632,0.125600495893383,-95.5997810512566,0,1,0
19,8,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0557101316404823,-0.0508765455880217,0.00483358605246062,0.125600495893383,-0.120766909840922,0,1,0
19,8,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0557101316404823,-0.0844898951782017,-0.0287797635377194,0.125600495893383,-0.154380259431102,0,1,0
19,8,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0557101316404823,-1.01258071868291,-0.956870587042427,0.125600495893383,-1.08247108293581,0,1,0
19,9,"glm","AIPW",NA,NA,0.117597985922695,NA,0.117597985922695,0.125600495893383,-0.00800250997068776,0,1,0
19,9,"glm","HOIF_basis_dim25",25,"tr1",0.117597985922695,-0.00130476182261055,0.116293224100085,0.125600495893383,-0.00930727179329832,0,1,0
19,9,"glm","HOIF_basis_dim261",261,"tr2",0.117597985922695,-0.101910688548354,0.0156872973743407,0.125600495893383,-0.109913198519042,0,1,0
19,9,"glm","HOIF_basis_dim1485",1485,"tr3",0.117597985922695,20.8458400487961,20.9634380347188,0.125600495893383,20.8378375388254,0,1,0
19,9,"glm","HOIF_basis_dim25",25,"nlshrink1",0.117597985922695,-0.00138528354415194,0.116212702378543,0.125600495893383,-0.00938779351483969,0,1,0
19,9,"glm","HOIF_basis_dim261",261,"nlshrink2",0.117597985922695,-0.101206108523417,0.0163918773992778,0.125600495893383,-0.109208618494105,0,1,0
19,9,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.117597985922695,-0.0498179208232455,0.0677800650994497,0.125600495893383,-0.0578204307939332,0,1,0
19,10,"glm","AIPW",NA,NA,0.0516466492461622,NA,0.0516466492461622,0.125600495893383,-0.0739538466472207,0,1,0
19,10,"glm","HOIF_basis_dim25",25,"tr1",0.0516466492461622,-0.0405610734070553,0.0110855758391069,0.125600495893383,-0.114514920054276,0,1,0
19,10,"glm","HOIF_basis_dim261",261,"tr2",0.0516466492461622,-0.0939415968527867,-0.0422949476066245,0.125600495893383,-0.167895443500007,0,1,0
19,10,"glm","HOIF_basis_dim1485",1485,"tr3",0.0516466492461622,-446.631857713297,-446.580211064051,0.125600495893383,-446.705811559944,0,1,0
19,10,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0516466492461622,-0.0402724918217035,0.0113741574244587,0.125600495893383,-0.114226338468924,0,1,0
19,10,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0516466492461622,-0.10176107593178,-0.0501144266856176,0.125600495893383,-0.175714922579001,0,1,0
19,10,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0516466492461622,-0.108284163910443,-0.0566375146642809,0.125600495893383,-0.182238010557664,0,1,0
19,11,"glm","AIPW",NA,NA,0.0859886207381741,NA,0.0859886207381741,0.125600495893383,-0.0396118751552088,0,1,0
19,11,"glm","HOIF_basis_dim25",25,"tr1",0.0859886207381741,-0.0273275517048576,0.0586610690333165,0.125600495893383,-0.0669394268600663,0,1,0
19,11,"glm","HOIF_basis_dim261",261,"tr2",0.0859886207381741,-0.11947908669916,-0.0334904659609857,0.125600495893383,-0.159090961854369,0,1,0
19,11,"glm","HOIF_basis_dim1485",1485,"tr3",0.0859886207381741,45.7652864303594,45.8512750510976,0.125600495893383,45.7256745552042,0,1,0
19,11,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0859886207381741,-0.0271961199726551,0.058792500765519,0.125600495893383,-0.0668079951278639,0,1,0
19,11,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0859886207381741,2.50662694267278,2.59261556341095,0.125600495893383,2.46701506751757,0,1,0
19,11,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0859886207381741,-0.126339338376392,-0.0403507176382182,0.125600495893383,-0.165951213531601,0,1,0
19,12,"glm","AIPW",NA,NA,0.0534152764175507,NA,0.0534152764175507,0.125600495893383,-0.0721852194758322,0,1,0
19,12,"glm","HOIF_basis_dim25",25,"tr1",0.0534152764175507,-0.0426247263273183,0.0107905500902323,0.125600495893383,-0.114809945803151,0,1,0
19,12,"glm","HOIF_basis_dim261",261,"tr2",0.0534152764175507,-0.814269702741578,-0.760854426324027,0.125600495893383,-0.88645492221741,0,1,0
19,12,"glm","HOIF_basis_dim1485",1485,"tr3",0.0534152764175507,-64.0327005872761,-63.9792853108586,0.125600495893383,-64.104885806752,0,1,0
19,12,"glm","HOIF_basis_dim25",25,"nlshrink1",0.0534152764175507,-0.0419658044768799,0.0114494719406708,0.125600495893383,-0.114151023952712,0,1,0
19,12,"glm","HOIF_basis_dim261",261,"nlshrink2",0.0534152764175507,-0.0753504467089935,-0.0219351702914428,0.125600495893383,-0.147535666184826,0,1,0
19,12,"glm","HOIF_basis_dim1485",1485,"nlshrink3",0.0534152764175507,0.191225922566768,0.244641198984319,0.125600495893383,0.119040703090936,0,1,0
19,13,"glm","AIPW",NA,NA,0.215522554011532,NA,0.215522554011532,0.125600495893383,0.0899220581181492,0,1,0
19,13,"glm","HOIF_basis_dim25",25,"tr1",0.215522554011532,-0.0353792273151613,0.180143326696371,0.125600495893383,0.0545428308029879,0,1,0
19,13,"glm","HOIF_basis_dim261",261,"tr2",0.215522554011532,-0.0913330549046223,0.12418949910691,0.125600495893383,-0.00141099678647312,0,1,0
19,13,"glm","HOIF_basis_dim1485",1485,"tr3",0.215522554011532,-102.127416598156,-101.911894044144,0.125600495893383,-102.037494540037,0,1,0
